UFI,TAXON_ID,SCIENTIFIC_DISPLAY_NME,COMMON_NME,TAXON_TYPE,RELIABILITY,RATING_INT,RELIABILITY_TXT,REVIEW_COMMENT_TXT,SAMPLING_METHOD_DESC,SURVEY_START_DATE,LATITUDEDD_NUM,LONGITUDEDD_NUM,LAT_LONG_ACCURACYDD_INT,TOTAL_COUNT_INT,BEHAVIOUR,EXTRA_INFORMATION,RECORD_TYPE,PRIMARY_CDE,SV_RECORD_COUNT,STATE_CDE,LGA_UFI,CMA_NO,PARK_ID,SURVEY_ID,SITE_ORIGIN_STATUS_CDE,CREATION_TSP
3806000,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,0,High reliability,,Incidental,02/JUN/1987,-34.399,141.41314,100,1,,,Observation,FAUNA,5,VIC,345,1,352,585186,,16/AUG/11 12:00:00.000000000 AM
5294132,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,0,High reliability,,Birds Australia 500m area search,15/JUN/1999,-35.43147,141.91189,140,,,,Observation,FAUNA,24,VIC,345,1,3309,913635,,16/AUG/11 12:00:00.000000000 AM
6996524,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,,High reliability,Candidate record HDM 2015,Trap (unspecified),19/NOV/1998,-34.41667,141.43333,100,6,,,Captured and released,FAUNA,1,VIC,345,,352,1117064,,15/APR/16 11:12:40.000000000 AM
4264122,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,0,High reliability,,General observations,17/AUG/1993,-35.35801,141.96719,100,1,,,Seen,FAUNA,1,VIC,345,1,3309,504568,,16/AUG/11 12:00:00.000000000 AM
4799855,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,0,High reliability,,Birds Australia 500m area search,23/SEP/1999,-34.50753,141.55965,140,,,,Observation,FAUNA,13,VIC,345,1,168,885950,,16/AUG/11 12:00:00.000000000 AM
5282615,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,0,High reliability,,Birds Australia 2ha search,29/APR/2000,-34.68794,142.27264,140,,,,Observation,FAUNA,5,VIC,345,1,3296,913048,,16/AUG/11 12:00:00.000000000 AM
5614723,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,0,High reliability,,Incidental,14/SEP/2006,-34.41582,141.45156,100,2,,,Seen,FAUNA,8,VIC,345,1,,931090,,16/AUG/11 12:00:00.000000000 AM
5614784,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,0,High reliability,,Bird transect,15/SEP/2006,-34.50724,141.5524,100,1,,,Seen,FAUNA,14,VIC,345,1,168,931101,,16/AUG/11 12:00:00.000000000 AM
7812410,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,,High reliability,Candidate record HDM 2015,Birds Australia 500m area search,06/MAR/2006,-35.24889,141.19055,100,,,,Observation,FAUNA,25,VIC,345,,59,1186062,,03/JUN/16 02:02:30.000000000 PM
9013328,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,,0,,,Incidental,24/SEP/2018,-34.416605,141.440884,10,4,,,Heard,FAUNA,17,VIC,345,1,352,1747618,indig,12/JAN/19 11:54:01.743000000 AM
9014208,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,,0,,,Incidental,26/SEP/2018,-34.390329,141.397863,10,1,,,Seen,FAUNA,3,VIC,345,1,352,1747989,indig,17/JAN/19 08:55:31.474000000 AM
4040860,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,0,,,Bird transect,26/JUN/1997,-34.38822,141.39894,100,1,,,Seen,FAUNA,10,VIC,345,1,,451604,,16/AUG/11 12:00:00.000000000 AM
4040860,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,0,,,Bird transect,26/JUN/1997,-34.38822,141.39894,100,1,,,Seen,FAUNA,10,VIC,345,1,,451604,,16/AUG/11 12:00:00.000000000 AM
4040859,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,0,High reliability,,Bird transect,26/JUN/1997,-34.38822,141.39894,100,1,,,Seen,FAUNA,10,VIC,345,1,,451604,,16/AUG/11 12:00:00.000000000 AM
4040859,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,0,High reliability,,Bird transect,26/JUN/1997,-34.38822,141.39894,100,1,,,Seen,FAUNA,10,VIC,345,1,,451604,,16/AUG/11 12:00:00.000000000 AM
5212784,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,0,High reliability,,Birds Australia 2ha search,08/JUN/2001,-34.39812,141.4066,140,,,,Observation,FAUNA,14,VIC,345,1,352,909168,,16/AUG/11 12:00:00.000000000 AM
6268794,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Unconfirmed,,,Suspect wrong treecreeper species code used here.  Should be White-throated (VBA 10558). M.O'B,Timed bird census,08/NOV/2011,-37.97155,145.78257,100,1,,,Heard,FAUNA,5,VIC,305,7,3329,991623,,22/AUG/13 09:36:59.496000000 AM
6268901,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Unconfirmed,,,Suspect wrong treecreeper species code used here.  Should be White-throated (VBA 10558). M.O'B,General observations,22/NOV/2011,-38.008,145.66161,100,3,,,Heard,FAUNA,11,VIC,311,7,3329,991635,,22/AUG/13 09:37:11.496000000 AM
7001604,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,,High reliability,Candidate record HDM 2015,Trap (unspecified),21/JAN/1999,-34.41667,141.43333,100,7,,,Captured and released,FAUNA,1,VIC,345,,352,1118783,,15/APR/16 11:12:40.000000000 AM
9013322,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,,0,,,Incidental,24/SEP/2018,-34.411294,141.406744,10,1,,,Heard,FAUNA,14,VIC,345,1,352,1747617,indig,12/JAN/19 11:54:00.321000000 AM
4268260,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,0,High reliability,,General observations,12/JUN/1994,-35.3773,141.92119,100,8,,,Seen,FAUNA,19,VIC,345,1,3309,506870,,16/AUG/11 12:00:00.000000000 AM
4268636,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Unconfirmed,4,,,General observations,28/AUG/1994,-34.26983,142.2435,100,1,,,Observation,FAUNA,3,VIC,345,1,4887,507025,,16/AUG/11 12:00:00.000000000 AM
6268889,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Unconfirmed,,,Suspect wrong treecreeper species code used here.  Should be White-throated (VBA 10558). M.O'B,Timed bird census,22/NOV/2011,-38.00069,145.61644,100,1,,,Seen,FAUNA,9,VIC,311,7,3329,991634,,22/AUG/13 09:37:10.480000000 AM
4040895,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,0,High reliability,,Bird transect,24/JUN/1997,-34.41513,141.4426,100,1,,,Seen,FAUNA,11,VIC,345,1,352,451607,,16/AUG/11 12:00:00.000000000 AM
4280606,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,0,High reliability,,General observations,30/JUN/1997,-34.17367,141.59867,100,1,,,Seen,FAUNA,1,VIC,345,1,3320,513640,,16/AUG/11 12:00:00.000000000 AM
5291837,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,0,High reliability,,Birds Australia 500m area search,23/SEP/2001,-35.43147,141.91189,140,,,,Observation,FAUNA,18,VIC,345,1,3309,913513,,16/AUG/11 12:00:00.000000000 AM
5614802,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,0,High reliability,,Bird transect,15/SEP/2006,-34.49903,141.56521,100,2,,,Seen,FAUNA,14,VIC,345,1,168,931103,,16/AUG/11 12:00:00.000000000 AM
6269028,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Unconfirmed,,,Suspect wrong treecreeper species code used here.  Should be White-throated (VBA 10558). M.O'B,Timed bird census,08/AUG/2011,-37.9702,145.66798,100,1,,,Heard,FAUNA,8,VIC,311,7,3329,991647,,22/AUG/13 09:44:19.980000000 AM
4280602,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,0,,,General observations,24/JUN/1997,-34.41517,141.43171,100,1,,,Seen,FAUNA,5,VIC,345,1,352,513639,,16/AUG/11 12:00:00.000000000 AM
4280603,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,0,,,General observations,24/JUN/1997,-34.41517,141.43171,100,2,,,Seen,FAUNA,5,VIC,345,1,352,513639,,16/AUG/11 12:00:00.000000000 AM
4280603,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,0,,,General observations,24/JUN/1997,-34.41517,141.43171,100,2,,,Seen,FAUNA,5,VIC,345,1,352,513639,,16/AUG/11 12:00:00.000000000 AM
4280603,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,0,,,General observations,24/JUN/1997,-34.41517,141.43171,100,2,,,Seen,FAUNA,5,VIC,345,1,352,513639,,16/AUG/11 12:00:00.000000000 AM
4280604,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,0,,,General observations,24/JUN/1997,-34.41517,141.43171,100,2,,,Seen,FAUNA,5,VIC,345,1,352,513639,,16/AUG/11 12:00:00.000000000 AM
4280604,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,0,,,General observations,24/JUN/1997,-34.41517,141.43171,100,2,,,Seen,FAUNA,5,VIC,345,1,352,513639,,16/AUG/11 12:00:00.000000000 AM
4280604,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,0,,,General observations,24/JUN/1997,-34.41517,141.43171,100,2,,,Seen,FAUNA,5,VIC,345,1,352,513639,,16/AUG/11 12:00:00.000000000 AM
4280605,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,0,,,General observations,24/JUN/1997,-34.41517,141.43171,100,1,,,Seen,FAUNA,5,VIC,345,1,352,513639,,16/AUG/11 12:00:00.000000000 AM
4280605,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,0,,,General observations,24/JUN/1997,-34.41517,141.43171,100,1,,,Seen,FAUNA,5,VIC,345,1,352,513639,,16/AUG/11 12:00:00.000000000 AM
4280605,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,0,,,General observations,24/JUN/1997,-34.41517,141.43171,100,1,,,Seen,FAUNA,5,VIC,345,1,352,513639,,16/AUG/11 12:00:00.000000000 AM
4280601,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,0,High reliability,,General observations,24/JUN/1997,-34.41517,141.43171,100,1,,,Seen,FAUNA,5,VIC,345,1,352,513639,,16/AUG/11 12:00:00.000000000 AM
4280601,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,0,High reliability,,General observations,24/JUN/1997,-34.41517,141.43171,100,1,,,Seen,FAUNA,5,VIC,345,1,352,513639,,16/AUG/11 12:00:00.000000000 AM
3802246,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,20/FEB/1987,-34.41786,141.43391,100,3,,,Observation,FAUNA,13,VIC,345,1,352,582897,,16/AUG/11 12:00:00.000000000 AM
5614755,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,0,High reliability,,Incidental,15/SEP/2006,-34.54559,141.51941,100,3,,,Seen,FAUNA,3,VIC,345,1,3320,931096,,16/AUG/11 12:00:00.000000000 AM
5614772,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,0,High reliability,,Incidental,15/SEP/2006,-34.49328,141.54508,100,2,,,Seen,FAUNA,1,VIC,345,1,,931099,,16/AUG/11 12:00:00.000000000 AM
9013190,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,,0,,,Camera - Surveillance/Remote,24/SEP/2018,-34.410979,141.406796,10,1,,,Seen,FAUNA,4,VIC,345,1,352,1747608,indig,12/JAN/19 11:09:31.071000000 AM
4040791,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,0,,,Bird transect,30/JUN/1997,-34.50481,141.5629,100,1,,,Seen,FAUNA,14,VIC,345,1,168,451599,,16/AUG/11 12:00:00.000000000 AM
4040791,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,0,,,Bird transect,30/JUN/1997,-34.50481,141.5629,100,1,,,Seen,FAUNA,14,VIC,345,1,168,451599,,16/AUG/11 12:00:00.000000000 AM
4040791,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,0,,,Bird transect,30/JUN/1997,-34.50481,141.5629,100,1,,,Seen,FAUNA,14,VIC,345,1,168,451599,,16/AUG/11 12:00:00.000000000 AM
4040792,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,0,,,Bird transect,30/JUN/1997,-34.50481,141.5629,100,1,,,Seen,FAUNA,14,VIC,345,1,168,451599,,16/AUG/11 12:00:00.000000000 AM
4040792,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,0,,,Bird transect,30/JUN/1997,-34.50481,141.5629,100,1,,,Seen,FAUNA,14,VIC,345,1,168,451599,,16/AUG/11 12:00:00.000000000 AM
4040792,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,0,,,Bird transect,30/JUN/1997,-34.50481,141.5629,100,1,,,Seen,FAUNA,14,VIC,345,1,168,451599,,16/AUG/11 12:00:00.000000000 AM
4040784,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,0,High reliability,,Bird transect,30/JUN/1997,-34.50481,141.5629,100,1,,,Heard,FAUNA,14,VIC,345,1,168,451599,,16/AUG/11 12:00:00.000000000 AM
4040969,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,0,,,Bird transect,04/JUN/1997,-35.44049,141.91089,100,1,,,Seen,FAUNA,21,VIC,345,1,3309,451613,,16/AUG/11 12:00:00.000000000 AM
4040969,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,0,,,Bird transect,04/JUN/1997,-35.44049,141.91089,100,1,,,Seen,FAUNA,21,VIC,345,1,3309,451613,,16/AUG/11 12:00:00.000000000 AM
4040969,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,0,,,Bird transect,04/JUN/1997,-35.44049,141.91089,100,1,,,Seen,FAUNA,21,VIC,345,1,3309,451613,,16/AUG/11 12:00:00.000000000 AM
4040968,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,0,High reliability,,Bird transect,04/JUN/1997,-35.44049,141.91089,100,1,,,Seen,FAUNA,21,VIC,345,1,3309,451613,,16/AUG/11 12:00:00.000000000 AM
4040968,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,0,High reliability,,Bird transect,04/JUN/1997,-35.44049,141.91089,100,1,,,Seen,FAUNA,21,VIC,345,1,3309,451613,,16/AUG/11 12:00:00.000000000 AM
4040968,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,0,High reliability,,Bird transect,04/JUN/1997,-35.44049,141.91089,100,1,,,Seen,FAUNA,21,VIC,345,1,3309,451613,,16/AUG/11 12:00:00.000000000 AM
3797564,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,0,High reliability,,Incidental,01/JUN/1986,-34.39637,141.38919,100,1,,,Observation,FAUNA,10,VIC,345,1,352,581504,,16/AUG/11 12:00:00.000000000 AM
4413319,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,0,High reliability,,Incidental,01/APR/1991,-34.16882,140.9639,100,3,,,Observation,FAUNA,25,VIC,345,1,,696568,,16/AUG/11 12:00:00.000000000 AM
5614797,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,0,High reliability,,Incidental,15/SEP/2006,-34.50647,141.55999,100,2,,,Seen,FAUNA,4,VIC,345,1,168,931102,,16/AUG/11 12:00:00.000000000 AM
6678539,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Unconfirmed,,,"Well out of range, a likely error. Probably incorrect identification",Camera - Surveillance/Remote,13/JAN/2013,-37.9842,141.54273,100,,,,Seen,FAUNA,9,VIC,323,3,,1054026,,12/JUN/14 11:39:06.117000000 AM
7812381,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,,High reliability,Candidate record HDM 2015,Birds Australia 500m area search,29/DEC/2010,-37.49832,142.34971,100,2,,,Observation,FAUNA,29,VIC,362,,3316,1176247,,03/JUN/16 02:02:30.000000000 PM
4267034,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,0,High reliability,,General observations,06/JUN/1993,-34.50481,141.5629,100,2,,,Seen,FAUNA,10,VIC,345,1,168,506276,,16/AUG/11 12:00:00.000000000 AM
3797572,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,14/NOV/1985,-34.3999,141.41205,100,1,,,Observation,FAUNA,5,VIC,345,1,352,581505,,16/AUG/11 12:00:00.000000000 AM
3807148,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,03/JUN/1987,-34.41786,141.43391,100,2,,,Observation,FAUNA,13,VIC,345,1,352,585354,,16/AUG/11 12:00:00.000000000 AM
4635270,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Unconfirmed,4,,,Incidental,12/SEP/1987,-37.21463,144.65206,100,,,,Observation,FAUNA,51,VIC,339,4,,720523,,16/AUG/11 12:00:00.000000000 AM
5614526,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,0,High reliability,,Bird transect,13/SEP/2006,-34.41602,141.44575,100,1,,,Seen,FAUNA,14,VIC,345,1,352,931065,,16/AUG/11 12:00:00.000000000 AM
6268962,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Unconfirmed,,,Suspect wrong treecreeper species code used here.  Should be White-throated (VBA 10558). M.O'B,Timed bird census,23/NOV/2011,-37.94446,145.6928,100,1,,,Heard,FAUNA,14,VIC,311,7,3329,991642,,22/AUG/13 09:37:19.761000000 AM
6269121,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Unconfirmed,,,Suspect wrong treecreeper species code used here.  Should be White-throated (VBA 10558). M.O'B,Timed bird census,04/AUG/2011,-38.00426,145.59656,100,2,,,Heard,FAUNA,7,VIC,311,7,3329,991662,,22/AUG/13 09:44:31.355000000 AM
6997179,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,,High reliability,Candidate record HDM 2015,Trap (unspecified),28/JUN/1998,-34.5,141.55833,100,2,,,Captured and released,FAUNA,1,VIC,345,,168,1117288,,15/APR/16 11:12:40.000000000 AM
4271649,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,0,High reliability,,General observations,29/JUL/1995,-34.39639,141.60569,100,1,,,Seen,FAUNA,1,VIC,345,1,,508659,,16/AUG/11 12:00:00.000000000 AM
3802228,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,17/OCT/1986,-34.41786,141.43391,100,3,,,Observation,FAUNA,5,VIC,345,1,352,582895,,16/AUG/11 12:00:00.000000000 AM
5614476,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,0,High reliability,,Bird transect,13/SEP/2006,-34.40243,141.42196,100,3,,,Seen,FAUNA,13,VIC,345,1,,931061,,16/AUG/11 12:00:00.000000000 AM
5614551,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,0,High reliability,,Incidental,13/SEP/2006,-34.46574,141.50741,100,2,,,Seen,FAUNA,2,VIC,345,1,,931069,,16/AUG/11 12:00:00.000000000 AM
5614728,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,0,High reliability,,Incidental,14/SEP/2006,-34.41582,141.45173,100,2,,,Heard,FAUNA,6,VIC,345,1,,931091,,16/AUG/11 12:00:00.000000000 AM
6268977,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Unconfirmed,,,Suspect wrong treecreeper species code used here.  Should be White-throated (VBA 10558). M.O'B,Timed bird census,10/NOV/2011,-37.95755,145.73878,100,1,,,Heard,FAUNA,12,VIC,305,7,3329,991643,,22/AUG/13 09:37:21.277000000 AM
6996470,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,,High reliability,Candidate record HDM 2015,Trap (unspecified),06/JUN/1998,-34.41667,141.43333,100,3,,,Captured and released,FAUNA,1,VIC,345,,352,1117042,,15/APR/16 11:12:40.000000000 AM
6995790,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,,High reliability,Candidate record HDM 2015,Trap (unspecified),23/MAY/1998,-34.41667,141.43333,100,4,,,Captured and released,FAUNA,1,VIC,345,,352,1116806,,15/APR/16 11:12:40.000000000 AM
6997181,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,,High reliability,Candidate record HDM 2015,Trap (unspecified),30/JUN/1998,-35.46389,141.99861,100,1,,,Captured and released,FAUNA,1,VIC,378,,3309,1117290,,15/APR/16 11:12:40.000000000 AM
7001039,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,,High reliability,Candidate record HDM 2015,Trap (unspecified),10/SEP/1998,-34.41667,141.43333,100,2,,,Captured and released,FAUNA,1,VIC,345,,352,1118572,,15/APR/16 11:12:40.000000000 AM
7001594,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,,High reliability,Candidate record HDM 2015,Trap (unspecified),24/SEP/1998,-34.41667,141.43333,100,1,,,Captured and released,FAUNA,1,VIC,345,,352,1118777,,15/APR/16 11:12:40.000000000 AM
7812429,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,,High reliability,Candidate record HDM 2015,Birds Australia 5km area search,30/AUG/2003,-34.40711,141.44214,100,,,,Observation,FAUNA,24,VIC,345,,,1176091,,03/JUN/16 02:02:30.000000000 PM
7812419,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,,High reliability,Candidate record HDM 2015,Birds Australia 2ha search,01/JAN/2009,-37.49832,142.34971,100,2,,,Observation,FAUNA,23,VIC,362,,3316,1200146,,03/JUN/16 02:02:30.000000000 PM
4040927,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,0,,,Incidental,24/JUN/1997,-34.43316,141.44269,100,1,,,Seen,FAUNA,16,VIC,345,1,352,451609,,16/AUG/11 12:00:00.000000000 AM
4040927,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,0,,,Incidental,24/JUN/1997,-34.43316,141.44269,100,1,,,Seen,FAUNA,16,VIC,345,1,352,451609,,16/AUG/11 12:00:00.000000000 AM
4040927,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,0,,,Incidental,24/JUN/1997,-34.43316,141.44269,100,1,,,Seen,FAUNA,16,VIC,345,1,352,451609,,16/AUG/11 12:00:00.000000000 AM
4040926,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,0,High reliability,,Incidental,24/JUN/1997,-34.43316,141.44269,100,1,,,Seen,FAUNA,16,VIC,345,1,352,451609,,16/AUG/11 12:00:00.000000000 AM
4040926,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,0,High reliability,,Incidental,24/JUN/1997,-34.43316,141.44269,100,1,,,Seen,FAUNA,16,VIC,345,1,352,451609,,16/AUG/11 12:00:00.000000000 AM
4040926,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,0,High reliability,,Incidental,24/JUN/1997,-34.43316,141.44269,100,1,,,Seen,FAUNA,16,VIC,345,1,352,451609,,16/AUG/11 12:00:00.000000000 AM
3802194,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,15/OCT/1986,-34.39637,141.38919,100,2,,,Observation,FAUNA,15,VIC,345,1,352,582890,,16/AUG/11 12:00:00.000000000 AM
5629538,10561,Climacteris affinis,White-browed Treecreeper,Passerine birds,Acceptable,0,,,General observations,19/OCT/2004,-38.36116,146.3872,100,10,,,Heard,FAUNA,17,VIC,337,9,3302,934856,,16/AUG/11 12:00:00.000000000 AM
